Original_Index_x,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75,Original_Index_y,synechococcus_mean,synechococcus_median,synechococcus_std,synechococcus_min,synechococcus_max,synechococcus_q25,synechococcus_q75,prochlorococcus_mean,prochlorococcus_median,prochlorococcus_std,prochlorococcus_min,prochlorococcus_max,prochlorococcus_q25,prochlorococcus_q75,picoeukaryotes_mean,picoeukaryotes_median,picoeukaryotes_std,picoeukaryotes_min,picoeukaryotes_max,picoeukaryotes_q25,picoeukaryotes_q75
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2984859347343445,0.2933960258960724,0.0116662755608558,0.286288172006607,0.3236802220344543,0.2894547283649444,0.3040568232536316,174,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2984859347343445,0.2933960258960724,0.0116662755608558,0.286288172006607,0.3236802220344543,0.2894547283649444,0.3040568232536316,175,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,0.2984859347343445,0.2933960258960724,0.0116662755608558,0.286288172006607,0.3236802220344543,0.2894547283649444,0.3040568232536316,176,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,0.2893210649490356,0.2845805883407593,0.0131150623783469,0.2782074511051178,0.3216855227947235,0.2792303264141083,0.2929092645645141,177,130156.0,129327.0,50765.736872641006,37597.0,204357.0,99213.0,158826.0,396726.6666666667,396176.0,19954.38804429297,362142.0,422133.0,379617.0,410298.0,56122.77777777778,58852.0,8550.927666084966,34477.0,63567.0,56336.0,61297.0
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2818946838378906,0.2807421088218689,0.0058674272149801,0.2757595479488373,0.2971018254756927,0.2785317897796631,0.281462162733078,178,137388.55555555556,129327.0,52422.304956130836,37597.0,204357.0,104425.0,192583.0,406213.3333333333,409536.0,13592.975890347027,379617.0,422133.0,396176.0,418835.0,51015.22222222222,56336.0,10546.99427196391,30070.0,60918.0,49595.0,58675.0
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2994841337203979,0.2918188273906708,0.0183586664497852,0.2782074511051178,0.3311148583889007,0.2845805883407593,0.319205105304718,179,155725.77777777778,150832.0,25473.831377743874,122965.0,204357.0,142640.0,158826.0,394612.8888888889,393540.0,21026.71629905601,363556.0,422133.0,375269.0,410298.0,62301.0,60918.0,4929.019262377546,56336.0,72930.0,58852.0,63567.0
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,0.35569629073143,0.3605227470397949,0.0169197171926498,0.3252321779727936,0.373997151851654,0.3477823734283447,0.3669347167015075,180,112261.875,104991.5,45474.56048286091,62191.0,171656.0,67431.0,155217.25,378015.75,371742.5,25673.865567683803,353201.0,437512.0,358349.0,384331.0,81350.75,71139.0,31091.538039915296,42395.0,132647.0,59172.5,111413.0
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3552809953689575,0.3585521280765533,0.0168616436421871,0.3252321779727936,0.3751597702503204,0.3477823734283447,0.3669347167015075,181,96824.33333333333,71542.0,40017.92169210635,67431.0,168670.0,67431.0,119660.75,366758.8333333333,358349.0,14391.38925905194,353201.0,391183.0,357655.25,376122.5,81215.5,87213.5,30824.434343282497,42395.0,111413.0,51487.5,111412.75
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.3534864783287048,0.3590596318244934,0.0131400860846042,0.3315915763378143,0.3739011585712433,0.347852885723114,0.3603551387786865,182,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.3534864783287048,0.3590596318244934,0.0131400860846042,0.3315915763378143,0.3739011585712433,0.347852885723114,0.3603551387786865,183,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,0.3534864783287048,0.3590596318244934,0.0131400860846042,0.3315915763378143,0.3739011585712433,0.347852885723114,0.3603551387786865,184,89509.55555555556,78450.0,21062.29689443048,66308.0,129086.0,74962.0,100853.0,368515.3333333333,362142.0,21367.331882520517,344485.0,413898.0,352046.0,382586.0,68749.77777777778,63356.0,10882.423829049378,58448.0,89996.0,60525.0,76547.0
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3748518526554107,0.3694483041763305,0.036924310028553,0.3273110091686249,0.4515971541404724,0.3566002249717712,0.3883476853370666,185,130156.0,129327.0,50765.736872641006,37597.0,204357.0,99213.0,158826.0,396726.6666666667,396176.0,19954.38804429297,362142.0,422133.0,379617.0,410298.0,56122.77777777778,58852.0,8550.927666084966,34477.0,63567.0,56336.0,61297.0
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.413632720708847,0.412554919719696,0.045379415154457,0.3566002249717712,0.4996409714221954,0.370389312505722,0.4515971541404724,186,137388.55555555556,129327.0,52422.304956130836,37597.0,204357.0,104425.0,192583.0,406213.3333333333,409536.0,13592.975890347027,379617.0,422133.0,396176.0,418835.0,51015.22222222222,56336.0,10546.99427196391,30070.0,60918.0,49595.0,58675.0
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.3635202646255493,0.3694483041763305,0.0276390258222818,0.3273110091686249,0.4160581231117248,0.3358563780784607,0.3757412731647491,187,155725.77777777778,150832.0,25473.831377743874,122965.0,204357.0,142640.0,158826.0,394612.8888888889,393540.0,21026.71629905601,363556.0,422133.0,375269.0,410298.0,62301.0,60918.0,4929.019262377546,56336.0,72930.0,58852.0,63567.0
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.9005385637283325,0.8975582718849182,0.0418714247643947,0.8539493083953857,0.9696588516235352,0.863336443901062,0.932102918624878,188,28585.0,30682.0,7025.363493956895,19982.0,38273.0,21165.0,34998.0,4376.555555555556,0.0,6274.146991355542,0.0,17237.0,0.0,9117.0,7556.444444444444,7422.0,519.7424813439635,6727.0,8580.0,7340.0,7626.0
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.8955616354942322,0.8952282071113586,0.0107856960967183,0.8807448744773865,0.915497362613678,0.8857942819595337,0.9022907614707948,189,19208.666666666668,19152.0,4699.711976990363,11340.0,26312.0,16663.0,21373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111.111111111111,7122.0,668.2977454272982,5946.0,8114.0,6680.0,7573.0
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.8909491300582886,0.8857942819595337,0.0115978121757507,0.8778072595596313,0.915497362613678,0.8812883496284485,0.8974178433418274,190,20516.444444444445,19961.0,3904.5094758386203,13649.0,26312.0,18191.0,23260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7208.0,7122.0,773.3362068912129,5946.0,8491.0,6697.0,7894.0
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.6410689353942871,0.6237540245056152,0.0694774910807609,0.5550059080123901,0.7440595626831055,0.5880941152572632,0.7016211748123169,191,28585.0,30682.0,7025.363493956895,19982.0,38273.0,21165.0,34998.0,4376.555555555556,0.0,6274.146991355542,0.0,17237.0,0.0,9117.0,7556.444444444444,7422.0,519.7424813439635,6727.0,8580.0,7340.0,7626.0
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.6578474044799805,0.6567779779434204,0.0182467550039291,0.6262813806533813,0.6859119534492493,0.6459810733795166,0.673811674118042,192,19208.666666666668,19152.0,4699.711976990363,11340.0,26312.0,16663.0,21373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111.111111111111,7122.0,668.2977454272982,5946.0,8114.0,6680.0,7573.0
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.6580998301506042,0.6477237343788147,0.0254515279084444,0.6262813806533813,0.7146807312965393,0.6436516642570496,0.673811674118042,193,20516.444444444445,19961.0,3904.5094758386203,13649.0,26312.0,18191.0,23260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7208.0,7122.0,773.3362068912129,5946.0,8491.0,6697.0,7894.0
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.7225154638290405,0.7191497683525085,0.0087410574778914,0.7126458287239075,0.7430256605148315,0.7185322642326355,0.7268918752670288,194,28585.0,30682.0,7025.363493956895,19982.0,38273.0,21165.0,34998.0,4376.555555555556,0.0,6274.146991355542,0.0,17237.0,0.0,9117.0,7556.444444444444,7422.0,519.7424813439635,6727.0,8580.0,7340.0,7626.0
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.7015731930732727,0.7049980163574219,0.0110809514299035,0.6813855767250061,0.7142965793609619,0.6969254612922668,0.7109844088554382,195,19208.666666666668,19152.0,4699.711976990363,11340.0,26312.0,16663.0,21373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7111.111111111111,7122.0,668.2977454272982,5946.0,8114.0,6680.0,7573.0
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.7076566815376282,0.7065898776054382,0.0052022198215126,0.6972612142562866,0.7142965793609619,0.7049980163574219,0.7111148834228516,196,20516.444444444445,19961.0,3904.5094758386203,13649.0,26312.0,18191.0,23260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7208.0,7122.0,773.3362068912129,5946.0,8491.0,6697.0,7894.0
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.7024473547935486,0.6987261176109314,0.0230440720915794,0.6665223836898804,0.7319867610931396,0.6912877559661865,0.7279306650161743,197,126962.55555555556,122251.0,42347.155323878505,59159.0,186964.0,102431.0,153330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.777777777777,9329.0,374.8198909039966,8814.0,10009.0,9163.0,9739.0
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6960368156433105,0.6912877559661865,0.0211736187338829,0.6665223836898804,0.7292177081108093,0.6814835667610168,0.7097000479698181,198,101144.22222222222,102431.0,49727.521438284675,30203.0,183968.0,59159.0,151146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9661.444444444445,9739.0,405.8262110562191,8814.0,10168.0,9489.0,10009.0
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6007881760597229,0.5927720069885254,0.021030968055129,0.5797526836395264,0.6465346217155457,0.5887013077735901,0.610068142414093,199,3550.5555555555557,3423.0,444.4127488698143,2914.0,4134.0,3243.0,4092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.555555555556,7514.0,841.294255710425,7124.0,9857.0,7393.0,8395.0
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.7354928851127625,0.733579158782959,0.0110994251444935,0.7225753664970398,0.7583921551704407,0.7270320057868958,0.7360308766365051,200,36771.77777777778,33671.0,14597.575603714913,15963.0,62952.0,28241.0,46713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10072.555555555555,10077.0,587.7843729938747,9276.0,11175.0,9557.0,10312.0
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6818111538887024,0.6836697459220886,0.0191280357539653,0.6470208168029785,0.7065146565437317,0.6774151921272278,0.6981014013290405,201,7487.222222222223,7246.0,1433.30905233525,5311.0,10870.0,6860.0,7739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.333333333334,9768.0,731.1537306051155,8842.0,11381.0,9468.0,10363.0
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6611302495002747,0.657630205154419,0.0221876334398984,0.6193456649780273,0.6982104778289795,0.6517021059989929,0.6714057922363281,202,5981.0,6204.0,1981.376513661371,2914.0,8929.0,5055.0,7648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9226.888888888889,9491.0,626.8181456007164,7625.0,9837.0,9205.0,9541.0
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6684542894363403,0.6656965613365173,0.0235509425401687,0.6245285868644714,0.700741708278656,0.657630205154419,0.6900985240936279,203,5418.666666666667,5485.0,1916.8168057137507,2914.0,8284.0,3352.0,6947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8932.888888888889,8839.0,638.5658313656113,7625.0,9837.0,8671.0,9491.0
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6866622567176819,0.6779891848564148,0.0197315458208322,0.6619414687156677,0.7139047384262085,0.6674817800521851,0.7076204419136047,204,23325.444444444445,22564.0,7280.5114000950225,13254.0,35278.0,17571.0,26179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.666666666666,9311.0,667.2544075871244,8603.0,10481.0,9202.0,10288.0
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6875413060188293,0.6822362542152405,0.0142150232568383,0.6658268570899963,0.7106371521949768,0.6779891848564148,0.6986526846885681,205,44141.666666666664,34964.0,33826.87399424047,18868.0,131740.0,23867.0,36043.0,1037.888888888889,0.0,2935.593085806018,0.0,9341.0,0.0,0.0,9715.111111111111,9703.0,586.7557592283644,8762.0,10481.0,9214.0,10288.0
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6635381579399109,0.66263747215271,0.0064930897206068,0.6543186902999878,0.6758905649185181,0.6586945652961731,0.6679525375366211,206,126962.55555555556,122251.0,42347.155323878505,59159.0,186964.0,102431.0,153330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.777777777777,9329.0,374.8198909039966,8814.0,10009.0,9163.0,9739.0
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6612903475761414,0.6603057980537415,0.0117783518508076,0.6355706453323364,0.681194007396698,0.6564840078353882,0.6679525375366211,207,101144.22222222222,102431.0,49727.521438284675,30203.0,183968.0,59159.0,151146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9661.444444444445,9739.0,405.8262110562191,8814.0,10168.0,9489.0,10009.0
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6360401511192322,0.6304149627685547,0.0291291642934083,0.5937376618385315,0.695457935333252,0.6126782894134521,0.653407871723175,208,3550.5555555555557,3423.0,444.4127488698143,2914.0,4134.0,3243.0,4092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.555555555556,7514.0,841.294255710425,7124.0,9857.0,7393.0,8395.0
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6929810047149658,0.6924772262573242,0.0077757085673511,0.6816262602806091,0.7101552486419678,0.6883479356765747,0.6965888738632202,209,36771.77777777778,33671.0,14597.575603714913,15963.0,62952.0,28241.0,46713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10072.555555555555,10077.0,587.7843729938747,9276.0,11175.0,9557.0,10312.0
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6531808972358704,0.6539512872695923,0.0181279201060533,0.6248049736022949,0.6838417053222656,0.6361706256866455,0.6659711003303528,210,7487.222222222223,7246.0,1433.30905233525,5311.0,10870.0,6860.0,7739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.333333333334,9768.0,731.1537306051155,8842.0,11381.0,9468.0,10363.0
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6119078397750854,0.6096073985099792,0.0137271312996745,0.5937376618385315,0.6361706256866455,0.598517656326294,0.6230489611625671,211,5981.0,6204.0,1981.376513661371,2914.0,8929.0,5055.0,7648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9226.888888888889,9491.0,626.8181456007164,7625.0,9837.0,9205.0,9541.0
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6096975207328796,0.6086623072624207,0.0113293919712305,0.5937376618385315,0.6248049736022949,0.598517656326294,0.6230489611625671,212,5418.666666666667,5485.0,1916.8168057137507,2914.0,8284.0,3352.0,6947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8932.888888888889,8839.0,638.5658313656113,7625.0,9837.0,8671.0,9491.0
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6483089923858643,0.6484314203262329,0.0131143797188997,0.6278605461120605,0.6712833046913147,0.6375871300697327,0.6533007025718689,213,23325.444444444445,22564.0,7280.5114000950225,13254.0,35278.0,17571.0,26179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.666666666666,9311.0,667.2544075871244,8603.0,10481.0,9202.0,10288.0
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6627203822135925,0.6658238172531128,0.0164163913577795,0.636201024055481,0.6831607222557068,0.6484314203262329,0.6794503331184387,214,44141.666666666664,34964.0,33826.87399424047,18868.0,131740.0,23867.0,36043.0,1037.888888888889,0.0,2935.593085806018,0.0,9341.0,0.0,0.0,9715.111111111111,9703.0,586.7557592283644,8762.0,10481.0,9214.0,10288.0
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.4769631028175354,0.4789651036262512,0.0105557981878519,0.4531655013561249,0.4884606003761291,0.4735816717147827,0.485657125711441,215,126962.55555555556,122251.0,42347.155323878505,59159.0,186964.0,102431.0,153330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.777777777777,9329.0,374.8198909039966,8814.0,10009.0,9163.0,9739.0
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.4706346094608307,0.4735816717147827,0.0109500540420413,0.4504903852939605,0.4835511445999145,0.4681882262229919,0.4789651036262512,216,101144.22222222222,102431.0,49727.521438284675,30203.0,183968.0,59159.0,151146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9661.444444444445,9739.0,405.8262110562191,8814.0,10168.0,9489.0,10009.0
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.7727572917938232,0.7799386382102966,0.0830390304327011,0.6488400101661682,0.9174200296401978,0.712917149066925,0.8263933062553406,217,3550.5555555555557,3423.0,444.4127488698143,2914.0,4134.0,3243.0,4092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979.555555555556,7514.0,841.294255710425,7124.0,9857.0,7393.0,8395.0
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4501981735229492,0.4475120902061462,0.0063621648587286,0.4424349367618561,0.4599614143371582,0.4454371035099029,0.4581238329410553,218,36771.77777777778,33671.0,14597.575603714913,15963.0,62952.0,28241.0,46713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10072.555555555555,10077.0,587.7843729938747,9276.0,11175.0,9557.0,10312.0
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.5159801244735718,0.5201852321624756,0.0132199255749583,0.4937397539615631,0.5392274856567383,0.5073608756065369,0.5222059488296509,219,7487.222222222223,7246.0,1433.30905233525,5311.0,10870.0,6860.0,7739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.333333333334,9768.0,731.1537306051155,8842.0,11381.0,9468.0,10363.0
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.5978651642799377,0.5408490896224976,0.1141060590744018,0.5073608756065369,0.8263933062553406,0.5169507414102554,0.6322778463363647,220,5981.0,6204.0,1981.376513661371,2914.0,8929.0,5055.0,7648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9226.888888888889,9491.0,626.8181456007164,7625.0,9837.0,9205.0,9541.0
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.5912423729896545,0.5259484052658081,0.1157155036926269,0.5073608756065369,0.8263933062553406,0.5151389092206955,0.6191876828670502,221,5418.666666666667,5485.0,1916.8168057137507,2914.0,8284.0,3352.0,6947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8932.888888888889,8839.0,638.5658313656113,7625.0,9837.0,8671.0,9491.0
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4731787443161011,0.4780235290527344,0.0143412472680211,0.4491517543792724,0.4907488822937011,0.4624578654766083,0.4849010705947876,222,23325.444444444445,22564.0,7280.5114000950225,13254.0,35278.0,17571.0,26179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.666666666666,9311.0,667.2544075871244,8603.0,10481.0,9202.0,10288.0
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4832781553268432,0.4891345202922821,0.0169099140912294,0.4491517543792724,0.5049705505371094,0.4780235290527344,0.4935258328914642,223,44141.666666666664,34964.0,33826.87399424047,18868.0,131740.0,23867.0,36043.0,1037.888888888889,0.0,2935.593085806018,0.0,9341.0,0.0,0.0,9715.111111111111,9703.0,586.7557592283644,8762.0,10481.0,9214.0,10288.0
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.7017654776573181,0.6993870139122009,0.005161025095731,0.6949711441993713,0.7112149596214294,0.6982346773147583,0.7053635716438293,224,59527.333333333336,62279.0,8319.132286482767,39493.0,69982.0,61428.0,62603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11035.333333333334,11247.0,859.2910514552744,9052.0,12055.0,10821.0,11631.0
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.702440083026886,0.7047419548034668,0.0057507236488163,0.6943349242210388,0.7121779918670654,0.6982346773147583,0.7065178155899048,225,64940.0,62279.0,11855.959026769806,51834.0,95763.0,60406.0,63837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10537.333333333334,10424.0,858.2087288196399,9052.0,12055.0,10241.0,10904.0
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7009581923484802,0.7034175992012024,0.007078353781253,0.6894528269767761,0.7086100578308105,0.697260320186615,0.7068655490875244,226,60944.444444444445,60406.0,6597.064753208406,50306.0,70609.0,58395.0,66429.0,36.44444444444444,0.0,71.26649689894202,0.0,208.0,0.0,0.0,10439.888888888889,10241.0,957.2140645812194,9364.0,12298.0,9797.0,10682.0
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7143550515174866,0.7125493288040161,0.0072821923531591,0.7071467041969299,0.7292879223823547,0.7092283964157104,0.718850314617157,227,48185.333333333336,50365.0,6189.414475986849,34538.0,55282.0,45314.0,52333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10097.0,10230.0,667.2222684799688,8648.0,10938.0,9955.0,10395.0
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.710189700126648,0.7092283964157104,0.0080523658543825,0.697260320186615,0.7229432463645935,0.7071467041969299,0.7167571783065796,228,54219.11111111111,53649.0,6848.722840297298,41886.0,68538.0,50747.0,55304.0,23.11111111111111,0.0,65.36809354968973,0.0,208.0,0.0,0.0,9672.888888888889,9941.0,742.9602119516292,8418.0,10756.0,9357.0,10222.0
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7153866291046143,0.7125493288040161,0.0080932658165693,0.7071467041969299,0.7314396500587463,0.7093271613121033,0.7229432463645935,229,49357.88888888889,49554.0,2598.939118796336,45314.0,53649.0,47725.0,50747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10056.777777777777,10228.0,565.4046295014999,8648.0,10756.0,9843.0,10372.0
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.8218943476676941,0.8248569369316101,0.0166959166526794,0.800994873046875,0.8532721996307373,0.8072697520256042,0.8344586491584778,230,59527.333333333336,62279.0,8319.132286482767,39493.0,69982.0,61428.0,62603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11035.333333333334,11247.0,859.2910514552744,9052.0,12055.0,10821.0,11631.0
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.8302323818206787,0.8271977305412292,0.0273971501737833,0.7932010293006897,0.8899629712104797,0.8072697520256042,0.8372066617012024,231,64940.0,62279.0,11855.959026769806,51834.0,95763.0,60406.0,63837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10537.333333333334,10424.0,858.2087288196399,9052.0,12055.0,10241.0,10904.0
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7712364196777344,0.7694199085235596,0.0185420904308557,0.7401041984558105,0.8046658635139465,0.7656391263008118,0.7769641280174255,232,60944.444444444445,60406.0,6597.064753208406,50306.0,70609.0,58395.0,66429.0,36.44444444444444,0.0,71.26649689894202,0.0,208.0,0.0,0.0,10439.888888888889,10241.0,957.2140645812194,9364.0,12298.0,9797.0,10682.0
